,County,Precinct,Bennet.First Expression,Bennet.Final Expression,Bennet.SDE,Biden.First Expression,Biden.Final Expression,Biden.SDE,Bloomberg.First Expression,Bloomberg.Final Expression,Bloomberg.SDE,Buttigieg.First Expression,Buttigieg.Final Expression,Buttigieg.SDE,Delaney.First Expression,Delaney.Final Expression,Delaney.SDE,Gabbard.First Expression,Gabbard.Final Expression,Gabbard.SDE,Klobuchar.First Expression,Klobuchar.Final Expression,Klobuchar.SDE,Patrick.First Expression,Patrick.Final Expression,Patrick.SDE,Sanders.First Expression,Sanders.Final Expression,Sanders.SDE,Steyer.First Expression,Steyer.Final Expression,Steyer.SDE,Warren.First Expression,Warren.Final Expression,Warren.SDE,Yang.First Expression,Yang.Final Expression,Yang.SDE,Other.First Expression,Other.Final Expression,Other.SDE,Uncommitted.First Expression,Uncommitted.Final Expression,Uncommitted.SDE
517,Franklin,GENEVA/ INGHAM/ EAST MOTT,0,0,0,4,4,0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,0.1667,3,3,0.0556,0,0,0,0,0,0
518,Franklin,WISNER/ SCOTT,0,0,0,1,1,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Franklin,HAMPTON 3,0,0,0,1,0,0,0,0,0,10,10,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.3333,0,0,0,5,6,0.1111,0,0,0,0,0,0,0,0,0
520,Franklin,HAMPTON 4,0,0,0,10,12,0.2222,0,0,0,8,8,0.1111,0,0,0,0,0,0,2,0,0,0,0,0,12,12,0.1667,0,0,0,6,6,0.1111,0,0,0,0,0,0,0,0,0
521,Fremont,Farragut,0,0,0,6,7,0.1500,0,0,0,14,16,0.2250,0,0,0,0,0,0,10,11,0.1500,0,0,0,3,6,0.0750,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0
522,Fremont,Riverton,0,0,0,0,0,0,0,0,0,1,1,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0750,0,0,0,0,0,0,0,0,0
523,Fremont,Sidney,1,0,0,18,22,0.2250,0,0,0,15,16,0.1500,0,0,0,0,0,0,15,17,0.2250,0,0,0,19,24,0.3000,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0
524,Fremont,Green Riverside Scott,0,0,0,9,9,0.1500,0,0,0,9,11,0.2250,0,0,0,0,0,0,10,11,0.2250,0,0,0,9,9,0.2250,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
525,Fremont,Hamburg/Washington,0,0,0,6,6,0.1500,0,0,0,7,7,0.1500,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1500,0,0,0,3,3,0.0750,0,0,0,0,0,0,0,0,0
526,Greene,Central Precinct,1,0,0,8,9,0.1200,0,0,0,10,10,0.1200,0,0,0,0,0,0,10,11,0.1200,0,0,0,10,10,0.1200,0,0,0,14,16,0.1200,5,2,0,0,0,0,0,0,0
527,Greene,West Precinct,1,0,0,0,0,0,0,0,0,5,6,0.1200,0,0,0,0,0,0,5,10,0.1200,0,0,0,5,6,0.1200,5,5,0.1200,3,0,0,3,0,0,0,0,0,2,0,0
528,Greene,Jefferson 1 Precinct,0,0,0,10,10,0.1200,0,0,0,21,21,0.3600,0,0,0,0,0,0,12,12,0.2400,0,0,0,12,12,0.2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Greene,North Precinct,0,0,0,11,11,0.1200,1,0,0,9,11,0.2400,0,0,0,0,0,0,11,11,0.1200,0,0,0,8,13,0.2400,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0
530,Greene,East Precinct,0,0,0,7,9,0.1200,0,0,0,13,16,0.3600,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0.3600,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
531,Greene,Jefferson 2 Precinct,0,0,0,5,0,0,0,0,0,12,17,0.3600,0,0,0,0,0,0,7,12,0.2400,0,0,0,16,18,0.3600,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0
532,Greene,Jefferson 3 Precinct,0,0,0,13,14,0.2400,0,0,0,29,31,0.4800,0,0,0,0,0,0,16,20,0.3600,0,0,0,14,18,0.3600,1,0,0,9,0,0,2,0,0,0,0,0,0,0,0
533,Grundy,PRECINCT 3,0,0,0,4,4,0.1000,0,0,0,5,7,0.2000,0,0,0,0,0,0,3,4,0.1000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
534,Grundy,PRECINCT 7,0,0,0,18,18,0.2000,0,0,0,27,32,0.4000,0,0,0,0,0,0,16,19,0.3000,0,0,0,27,34,0.5000,0,0,0,8,0,0,6,0,0,0,0,0,2,0,0
535,Grundy,PRECINCT 1,0,0,0,7,12,0.2000,0,0,0,11,14,0.3000,0,0,0,0,0,0,7,8,0.2000,0,0,0,6,8,0.2000,2,0,0,5,0,0,0,0,0,0,0,0,4,0,0
536,Grundy,PRECINCT 5,0,0,0,18,18,0.3000,0,0,0,16,17,0.3000,0,0,0,1,0,0,15,16,0.3000,0,0,0,11,12,0.2000,0,0,0,11,12,0.2000,7,0,0,0,0,0,0,4,0.1000
537,Grundy,PRECINCT 6,0,0,0,16,22,0.4000,0,0,0,16,21,0.4000,0,0,0,2,0,0,16,18,0.3000,1,0,0,12,15,0.2000,6,0,0,6,0,0,1,0,0,0,0,0,1,0,0
538,Grundy,PRECINCT 2,0,0,0,0,0,0,0,0,0,7,8,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,11,14,0.1000,0,0,0,5,5,0.1000,3,0,0,0,0,0,0,0,0
539,Grundy,PRECINCT 4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.1000,3,0,0,5,6,0.1000,4,6,0.1000,0,0,0,0,0,0
540,Guthrie,Black,0,0,0,2,0,0,0,0,0,8,9,0.1714,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0857,0,0,0,9,9,0.1714,0,0,0,0,0,0,0,1,0
541,Guthrie,Red,1,0,0,2,0,0,0,0,0,6,8,0.0857,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0857,0,0,0,4,5,0.0857,0,0,0,0,0,0,0,0,0
542,Guthrie,White,0,0,0,3,4,0.0857,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0.0857,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Guthrie,Purple,0,0,0,17,17,0.2571,0,0,0,10,0,0,0,0,0,0,0,0,25,25,0.4286,0,0,0,12,0,0,0,0,0,18,18,0.2571,7,29,0.4286,0,0,0,0,0,0
544,Guthrie,Blue,0,0,0,11,0,0,0,0,0,23,30,0.4286,0,0,0,0,0,0,34,44,0.6000,0,0,0,4,0,0,6,0,0,16,20,0.3429,5,0,0,0,0,0,2,0,0
545,Guthrie,Brown,0,0,0,6,6,0.0857,0,0,0,7,7,0.1714,0,0,0,0,0,0,7,8,0.1714,0,0,0,1,0,0,0,0,0,5,5,0.0857,0,0,0,0,0,0,0,0,0
546,Guthrie,Green,0,0,0,3,0,0,0,0,0,10,15,0.4286,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0.1714,2,0,0,3,4,0.0857,1,0,0,0,0,0,0,0,0
547,Guthrie,Gold,0,0,0,10,13,0.2571,0,0,0,12,13,0.3429,0,0,0,0,0,0,11,13,0.2571,0,0,0,10,11,0.1714,4,0,0,10,10,0.1714,1,0,0,1,0,0,3,0,0
548,Hamilton,PCT 1 CASS FREEDOM FREMONT INDEPENDENCE,0,0,0,10,10,0.2000,1,0,0,7,8,0.1000,0,0,0,0,0,0,8,10,0.2000,0,0,0,0,0,0,0,0,0,10,10,0.2000,0,0,0,0,0,0,2,0,0
549,Hamilton,PCT 2 BLAIRSBURG LIBERTY WILLIAMS,0,0,0,6,8,0.2000,0,0,0,5,6,0.1000,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,12,13,0.2000,0,0,0,0,0,0,1,0,0
550,Hamilton,PCT 4 LYON ELLSWORTH,0,0,0,13,13,0.2000,0,0,0,14,14,0.2000,0,0,0,0,0,0,14,14,0.2000,0,0,0,26,26,0.4000,0,0,0,14,14,0.2000,0,0,0,0,0,0,0,0,0
551,Hamilton,Webster City 2,0,0,0,20,21,0.4000,0,0,0,38,39,0.7000,0,0,0,0,0,0,17,19,0.3000,0,0,0,18,19,0.3000,4,0,0,16,19,0.3000,3,0,0,1,0,0,0,0,0
552,Hamilton,Webster City 3,0,0,0,16,19,0.4000,0,0,0,16,17,0.3000,0,0,0,0,0,0,6,11,0.2000,0,0,0,8,13,0.3000,5,0,0,9,0,0,0,0,0,0,0,0,2,2,0
553,Hamilton,PCT 3 CLEAR LAKE HAMILTON MARION WEBSTER,0,0,0,13,14,0.2000,0,0,0,20,27,0.4000,0,0,0,0,0,0,8,0,0,0,0,0,13,14,0.2000,2,0,0,14,16,0.3000,0,0,0,0,0,0,1,0,0
554,Hamilton,Webster City 1,0,0,0,20,21,0.3000,0,0,0,39,40,0.6000,0,0,0,0,0,0,20,20,0.3000,0,0,0,18,18,0.2000,1,0,0,20,21,0.3000,0,0,0,0,0,0,2,0,0
555,Hamilton,PCT 5 LINCOLN ROSE GROVE SCOTT,0,0,0,1,1,0,0,0,0,8,11,0.3000,0,0,0,0,0,0,2,0,0,0,0,0,5,5,0.1000,0,0,0,8,8,0.2000,1,0,0,0,0,0,0,0,0
556,Hancock,Precinct 03,0,0,0,2,3,0.1000,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Hancock,Precinct 02,0,0,0,0,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0.1000,0,0,0,0,0,0,0,0,0
558,Hancock,Precinct 04,0,0,0,8,8,0.2000,0,0,0,17,20,0.5000,0,0,0,0,0,0,12,14,0.3000,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
559,Hancock,Precinct 08,0,0,0,0,0,0,0,0,0,8,8,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1000,2,0,0,0,0,0,0,0,0
560,Hancock,Precinct 06,0,0,0,14,15,0.3000,0,0,0,24,26,0.5000,0,0,0,0,0,0,20,25,0.5000,0,0,0,20,20,0.4000,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
561,Hancock,Precinct 09,0,0,0,2,4,0.1000,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0.1000,0,0,0,4,4,0.1000,0,0,0,4,5,0.1000,2,0,0,0,0,0,0,0,0
562,Hancock,Precinct 01,0,0,0,10,11,0.1000,0,0,0,11,12,0.2000,0,0,0,0,0,0,17,19,0.2000,0,0,0,8,10,0.1000,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
563,Hancock,Precinct 10,0,0,0,0,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1000,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0
564,Hancock,Precinct 07,0,0,0,2,0,0,0,0,0,4,7,0.1000,0,0,0,0,0,0,4,4,0.1000,0,0,0,8,8,0.1000,2,0,0,4,5,0.1000,1,0,0,0,0,0,0,1,0
565,Hancock,Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Hardin,Etna/Clay,0,0,0,15,15,0.2880,0,0,0,14,14,0.2880,0,0,0,0,0,0,10,10,0.2160,0,0,0,11,11,0.2160,0,0,0,9,9,0.2160,0,0,0,0,0,0,0,0,0
567,Hardin,Eldora City,0,0,0,14,14,0.2160,0,0,0,19,19,0.2880,0,0,0,0,0,0,14,14,0.2160,0,0,0,13,13,0.2160,0,0,0,17,17,0.2880,0,0,0,0,0,0,0,0,0
568,Hardin,Iowa Falls #2,0,0,0,12,0,0,0,0,0,34,39,0.6480,0,0,0,0,0,0,20,27,0.3600,0,0,0,21,21,0.2880,1,0,0,20,22,0.2880,2,0,0,0,0,0,0,0,0
569,Hardin,Alden/Buckeye,0,0,0,15,15,0.2880,0,0,0,6,6,0.0720,0,0,0,0,0,0,6,6,0.1440,0,0,0,10,10,0.2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Hardin,Concord/Sherman/Grant/Tip,0,0,0,14,18,0.2880,0,0,0,16,16,0.2160,0,0,0,0,0,0,12,14,0.2160,0,0,0,11,12,0.2160,8,0,0,11,14,0.2160,4,0,0,0,0,0,0,2,0
571,Hardin,Iowa Falls #1,0,0,0,22,24,0.3600,0,0,0,31,35,0.5040,0,0,0,0,0,0,9,0,0,0,0,0,13,18,0.2160,0,0,0,20,23,0.2880,5,0,0,0,0,0,0,0,0
572,Hardin,Hardin/Ellis/Jackson,0,0,0,10,10,0.1440,0,0,0,14,14,0.2160,0,0,0,0,0,0,19,19,0.2880,0,0,0,7,0,0,0,0,0,11,19,0.2160,1,0,0,0,0,0,0,0,0
573,Hardin,Eldora/Pleasant/Prov/Unio,0,0,0,4,0,0,0,0,0,15,21,0.5040,0,0,0,0,0,0,8,12,0.3600,0,0,0,4,4,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
574,Harrison,Precinct #12 - Missouri Valley,0,0,0,13,13,0.1867,0,0,0,21,21,0.3733,0,0,0,0,0,0,14,14,0.1867,0,0,0,20,20,0.3733,0,0,0,14,14,0.1867,0,0,0,0,0,0,0,0,0
575,Harrison,Precinct #08-Modale,0,0,0,0,0,0,0,0,0,6,6,0.2800,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Harrison,Precinct #09-Jefferson/LaGrange,0,0,0,3,3,0.0933,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,0.0933,1,0,0,3,4,0.0933,0,0,0,0,0,0,0,1,0
577,Harrison,Precinct #13-Persia,0,0,0,8,8,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,0,0,0
578,Harrison,Precinct #05-Magnolia,0,0,0,8,8,0.0933,0,0,0,10,11,0.1867,0,0,0,0,0,0,6,9,0.1867,0,0,0,6,6,0.0933,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
579,Harrison,Precinct #01-Little Sioux,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0.0933,0,0,0,2,3,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Harrison,Precinct #06-Boyer/Lincoln,0,0,0,3,0,0,0,0,0,5,5,0.0933,0,0,0,0,0,0,5,6,0.0933,0,0,0,2,8,0.0933,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
581,Harrison,Precinct #03-Dunlap,0,0,0,12,12,0.1867,0,0,0,18,21,0.2800,0,0,0,0,0,0,15,15,0.1867,0,0,0,15,17,0.1867,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0
582,Harrison,Precinct #02-Pisgah,0,0,0,4,4,0.0933,0,0,0,5,5,0.0933,0,0,0,0,0,0,4,4,0.0933,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
583,Harrison,Precinct #11 - St. John,0,0,0,8,10,0.1867,0,0,0,12,17,0.1867,0,0,0,0,0,0,9,9,0.0933,0,0,0,6,0,0,0,0,0,9,13,0.1867,7,0,0,0,0,0,0,0,0
584,Harrison,Precinct #07 - Woodbine,0,0,0,6,6,0.1867,0,0,0,6,8,0.1867,0,0,0,0,0,0,2,0,0,0,0,0,7,8,0.2800,0,0,0,4,5,0.0933,1,0,0,0,0,0,2,0,0
585,Harrison,Precinct #10 - Logan,0,0,0,9,12,0.2800,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,12,0.2800,1,0,0,7,10,0.1867,2,0,0,0,0,0,0,0,0
586,Harrison,Precinct #04-Mondamin,0,0,0,0,0,0,0,0,0,4,6,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0.2800,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0
587,Henry,Southeast Precinct,0,0,0,17,21,0.4000,0,0,0,28,31,0.5333,0,0,0,1,0,0,4,0,0,0,0,0,37,41,0.7333,4,0,0,4,0,0,14,18,0.3333,0,0,0,0,0,0
588,Henry,Mt. Pleasant Ward 1,1,0,0,6,0,0,0,0,0,18,21,0.3333,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,25,28,0.4667,12,17,0.2667,0,0,0,0,0,0
589,Henry,Northeast Precinct,0,0,0,3,3,0,1,0,0,19,24,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.2000,0,0,0,5,0,0,8,9,0.2000,0,0,0,0,0,0
590,Henry,Northwest Precinct,0,0,0,11,16,0.2000,0,0,0,24,26,0.3333,0,0,0,0,0,0,5,0,0,0,0,0,13,13,0.2000,0,0,0,2,0,0,13,13,0.1333,0,0,0,0,0,0
591,Henry,Mt. Pleasant Ward 4,0,0,0,3,0,0,1,0,0,19,24,0.4667,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.2000,0,0,0,5,0,0,8,9,0.2000,0,0,0,0,0,0
592,Henry,Southwest Precinct,0,0,0,11,11,0.1333,0,0,0,11,11,0.1333,0,0,0,1,0,0,3,9,0.1333,0,0,0,9,9,0.1333,5,0,0,10,13,0.1333,3,0,0,0,0,0,0,0,0
593,Henry,Central Precinct,0,0,0,32,35,0.4667,0,0,0,2,0,0,0,0,0,0,0,0,24,29,0.4000,0,0,0,18,19,0.2667,0,0,0,17,18,0.2000,12,0,0,0,0,0,1,0,0
594,Henry,Mt. Pleasant Ward 3,0,0,0,12,14,0.2000,0,0,0,20,20,0.2667,0,0,0,0,0,0,10,13,0.2000,0,0,0,20,20,0.2667,1,0,0,14,14,0.2000,2,0,0,0,0,0,2,0,0
595,Henry,Mt. Pleasant Ward 2,0,0,0,17,17,0.2667,0,0,0,14,14,0.2667,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.2667,0,0,0,13,13,0.2000,12,12,0.2000,0,0,0,0,0,0
596,Howard,Cresco 2,0,0,0,11,15,0.2857,0,0,0,11,13,0.1429,0,0,0,0,0,0,8,0,0,0,0,0,14,18,0.2857,0,0,0,8,13,0.1429,7,0,0,0,0,0,0,0,0
597,Howard,Afton/Howard/Paris,0,0,0,6,6,0.2857,0,0,0,7,7,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.1429,4,4,0.1429,0,0,0,2,0,0,0,0,0,0,0,0
598,Howard,Jamestown/Oakdale,0,0,0,1,0,0,0,0,0,5,7,0.1429,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0.1429,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
599,Howard,Albion/Forest City,0,0,0,5,6,0.1429,0,0,0,6,6,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.1429,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0
600,Howard,Cresco 3,0,0,0,0,0,0,0,0,0,19,20,0.2857,0,0,0,0,0,0,11,11,0.1429,0,0,0,11,12,0.1429,0,0,0,6,0,0,8,12,0.1429,0,0,0,0,0,0
601,Howard,Vernon Springs,0,0,0,5,6,0.1429,0,0,0,12,12,0.2857,0,0,0,0,0,0,5,5,0.1429,0,0,0,2,0,0,0,0,0,6,6,0.1429,2,0,0,0,0,0,0,0,0
602,Howard,Saratoga/Howard Ctr/Chest,0,0,0,4,4,0.1429,0,0,0,4,4,0.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.1429,0,0,0,0,0,0
603,Howard,New Oregon,0,0,0,1,0,0,0,0,0,4,5,0.1429,0,0,0,0,0,0,6,10,0.2857,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
604,Howard,Cresco 1 A,0,0,0,4,0,0,0,0,0,6,12,0.1429,0,0,0,0,0,0,9,13,0.1429,0,0,0,0,0,0,0,0,0,4,2,0,6,2,0,0,0,0,0,0,0
605,Humboldt,Delana-Wacousta-North Rutland,0,0,0,5,5,0.0889,0,0,0,3,0,0,0,0,0,0,0,0,9,10,0.0889,0,0,0,6,6,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Humboldt,Humboldt 2-Beaver-South Norway,0,0,0,17,18,0.2667,2,0,0,5,0,0,0,0,0,0,0,0,14,16,0.1778,0,0,0,7,13,0.1778,1,0,0,10,11,0.1778,2,0,0,0,0,0,0,0,0
607,Humboldt,Dakota City-Grove,0,0,0,8,10,0.1778,0,0,0,8,9,0.1778,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0.0889,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
608,Humboldt,North Lake-East Vernon,0,0,0,1,1,0.0889,0,0,0,1,1,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Humboldt,Humboldt 3-South Rutland,0,0,0,11,14,0.1778,0,0,0,19,21,0.3556,0,0,0,0,0,0,7,10,0.1778,0,0,0,6,0,0,3,0,0,9,10,0.1778,0,0,0,0,0,0,0,0,0
610,Humboldt,South Lake-North Norway,0,0,0,0,0,0,0,0,0,3,3,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
611,Humboldt,Humboldt-West Vernon,0,0,0,4,4,0.0889,0,0,0,3,6,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
612,Humboldt,Humboldt 1-Corinth-South Weaver,0,0,0,18,19,0.2667,0,0,0,21,23,0.3556,0,0,0,0,0,0,13,15,0.2667,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0
613,Humboldt,Avery-North Weaver,0,0,0,2,2,0.0889,0,0,0,3,3,0.0889,0,0,0,0,0,0,1,1,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Ida,City of Holstein,0,0,0,23,26,0.4500,0,0,0,13,19,0.3000,0,0,0,0,0,0,12,15,0.1500,0,0,0,6,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0
615,Ida,Ida Grove Ward 1,0,0,0,2,4,0.1500,0,0,0,8,8,0.1500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
616,Ida,Ida Grove Ward 3,0,0,0,7,7,0.1500,0,0,0,3,5,0.1500,0,0,0,0,0,0,3,3,0.1500,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Ida,City of Arthur,0,0,0,2,0,0,0,0,0,4,7,0.1500,0,0,0,0,0,0,4,7,0.1500,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
618,Ida,Ida Grove Ward 2,0,0,0,4,5,0.1500,0,0,0,5,7,0.1500,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Ida,City of Battle Creek & Grant Township,0,0,0,4,6,0,0,0,0,7,10,0.3000,0,0,0,0,0,0,2,0,0,0,0,0,9,10,0.3000,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
620,Ida,City of Galva,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1500,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
621,Iowa,Lenox/Iowa,0,0,0,25,28,0.4000,0,0,0,33,40,0.5000,0,0,0,0,0,0,14,0,0,0,0,0,46,49,0.6000,9,0,0,35,42,0.5000,0,0,0,0,0,0,0,0,0
622,Iowa,Dayton/English I,0,0,0,7,7,0.1000,0,0,0,4,0,0,0,0,0,1,1,0,7,11,0.1000,0,0,0,1,1,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0
623,Iowa,English II,0,0,0,15,15,0.2000,0,0,0,14,19,0.2000,0,0,0,0,0,0,9,9,0.1000,0,0,0,7,2,0,0,0,0,10,11,0.1000,1,0,0,0,0,0,0,0,0
624,Iowa,Honey Creek/Marengo Rural,0,0,0,4,6,0.1000,0,0,0,5,5,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,5,0.1000,0,0,0,0,0,0,0,0,0
625,Iowa,Marengo City,0,0,0,15,15,0.3000,0,0,0,14,14,0.3000,0,0,0,0,0,0,7,0,0,0,0,0,30,30,0.5000,2,0,0,16,16,0.3000,2,0,0,0,0,0,0,0,0
626,Iowa,Williamsburg,0,0,0,27,30,0.5000,0,0,0,30,36,0.6000,0,0,0,0,0,0,12,0,0,0,0,0,34,36,0.5000,2,0,0,35,43,0.7000,6,0,0,0,0,0,0,1,0
627,Iowa,Fillmore/Greene,0,0,0,3,2,0,0,0,0,12,12,0.2000,0,0,0,1,0,0,8,10,0.1000,0,0,0,18,20,0.3000,2,0,0,12,13,0.2000,1,0,0,0,0,0,0,0,0
628,Iowa,Hilton/Washington,0,0,0,12,13,0.2000,1,0,0,11,18,0.2000,0,0,0,0,0,0,6,0,0,0,0,0,15,17,0.2000,1,0,0,12,16,0.2000,6,0,0,0,0,0,1,0,0
629,Iowa,Hartford II/Lincoln,0,0,0,8,8,0.1000,0,0,0,13,18,0.3000,0,0,0,0,0,0,4,0,0,0,0,0,5,6,0.1000,0,0,0,6,6,0.1000,3,0,0,0,0,0,0,0,0
630,Iowa,Pilot/Troy/York,0,0,0,1,0,0,0,0,0,9,9,0.2000,0,0,0,0,0,0,7,8,0.1000,0,0,0,7,8,0.1000,1,0,0,9,10,0.2000,1,0,0,0,0,0,0,0,0
631,Iowa,Hartford I/Sumner,0,0,0,5,7,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0.1000,1,0,0,3,4,0.1000,1,0,0,0,0,0,0,0,0
632,Jackson,Jackson 05,0,0,0,9,9,0.1714,0,0,0,6,7,0.1714,0,0,0,0,0,0,4,4,0.1714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
633,Jackson,Jackson 16,0,0,0,27,30,0.3429,0,0,0,21,25,0.3429,0,0,0,1,0,0,15,18,0.3429,0,0,0,5,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
634,Jackson,Jackson 01,0,0,0,28,28,0.5143,0,0,0,37,43,0.8571,0,0,0,0,0,0,28,30,0.5143,0,0,0,12,0,0,0,0,0,19,23,0.3429,0,0,0,0,0,0,0,0,0
635,Jackson,Jackson 11,0,0,0,9,10,0.1714,0,0,0,7,7,0.1714,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
636,Jackson,Jackson 02,0,0,0,11,11,0.1714,1,0,0,11,16,0.1714,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,7,10,0.1714,0,0,0,0,0,0,4,5,0
637,Jackson,Jackson 15,0,0,0,10,11,0.1714,0,0,0,14,19,0.3429,0,0,0,0,0,0,8,8,0.1714,0,0,0,7,0,0,0,0,0,13,15,0.1714,1,0,0,0,0,0,0,0,0
