,county,precinct,candidate,1stalign,2ndalign,sde
15474,Polk,URBANDALE-10,Delaney,0,0,0
15475,Polk,URBANDALE-10,Gabbard,0,0,0
15476,Polk,URBANDALE-10,Klobuchar,45,50,0.5596
15477,Polk,URBANDALE-10,Patrick,0,0,0
15478,Polk,URBANDALE-10,Sanders,36,12,0
15479,Polk,URBANDALE-10,Steyer,2,0,0
15480,Polk,URBANDALE-10,Warren,48,73,0.5596
15481,Polk,URBANDALE-10,Yang,9,0,0
15482,Polk,URBANDALE-10,Other,0,0,0
15483,Polk,URBANDALE-10,Uncommitted,0,0,0
15484,Polk,DES MOINES-61,Bennet,2,0,0
15485,Polk,DES MOINES-61,Biden,67,75,0.5596
15486,Polk,DES MOINES-61,Bloomberg,6,0,0
15487,Polk,DES MOINES-61,Buttigieg,89,104,0.8394
15488,Polk,DES MOINES-61,Delaney,0,0,0
15489,Polk,DES MOINES-61,Gabbard,0,0,0
15490,Polk,DES MOINES-61,Klobuchar,109,121,0.8394
15491,Polk,DES MOINES-61,Patrick,0,0,0
15492,Polk,DES MOINES-61,Sanders,58,0,0
15493,Polk,DES MOINES-61,Steyer,9,0,0
15494,Polk,DES MOINES-61,Warren,78,83,0.5596
15495,Polk,DES MOINES-61,Yang,16,0,0
15496,Polk,DES MOINES-61,Other,0,0,0
15497,Polk,DES MOINES-61,Uncommitted,4,0,0
15498,Polk,FRANKLIN-01,Bennet,0,0,0
15499,Polk,FRANKLIN-01,Biden,26,28,0.2798
15500,Polk,FRANKLIN-01,Bloomberg,0,0,0
15501,Polk,FRANKLIN-01,Buttigieg,22,24,0.2798
15502,Polk,FRANKLIN-01,Delaney,0,0,0
15503,Polk,FRANKLIN-01,Gabbard,1,0,0
15504,Polk,FRANKLIN-01,Klobuchar,27,30,0.2798
15505,Polk,FRANKLIN-01,Patrick,0,0,0
15506,Polk,FRANKLIN-01,Sanders,4,0,0
15507,Polk,FRANKLIN-01,Steyer,6,0,0
15508,Polk,FRANKLIN-01,Warren,17,19,0.2798
15509,Polk,FRANKLIN-01,Yang,0,0,0
15510,Polk,FRANKLIN-01,Other,0,0,0
15511,Polk,FRANKLIN-01,Uncommitted,1,0,0
15512,Polk,ALLEMAN-01,Bennet,0,0,0
15513,Polk,ALLEMAN-01,Biden,5,0,0
15514,Polk,ALLEMAN-01,Bloomberg,0,0,0
15515,Polk,ALLEMAN-01,Buttigieg,8,8,0
15516,Polk,ALLEMAN-01,Delaney,0,0,0
15517,Polk,ALLEMAN-01,Gabbard,0,0,0
15518,Polk,ALLEMAN-01,Klobuchar,11,12,0.2798
15519,Polk,ALLEMAN-01,Patrick,0,0,0
15520,Polk,ALLEMAN-01,Sanders,6,4,0
15521,Polk,ALLEMAN-01,Steyer,6,12,0.2798
15522,Polk,ALLEMAN-01,Warren,7,6,0
15523,Polk,ALLEMAN-01,Yang,0,0,0
15524,Polk,ALLEMAN-01,Other,0,0,0
15525,Polk,ALLEMAN-01,Uncommitted,0,0,0
15526,Polk,URBANDALE-11,Bennet,0,0,0
15527,Polk,URBANDALE-11,Biden,50,61,0.5596
15528,Polk,URBANDALE-11,Bloomberg,1,0,0
15529,Polk,URBANDALE-11,Buttigieg,58,65,0.8394
15530,Polk,URBANDALE-11,Delaney,0,0,0
15531,Polk,URBANDALE-11,Gabbard,0,0,0
15532,Polk,URBANDALE-11,Klobuchar,59,65,0.5596
15533,Polk,URBANDALE-11,Patrick,0,0,0
15534,Polk,URBANDALE-11,Sanders,25,0,0
15535,Polk,URBANDALE-11,Steyer,12,0,0
15536,Polk,URBANDALE-11,Warren,37,53,0.5596
15537,Polk,URBANDALE-11,Yang,16,0,0
15538,Polk,URBANDALE-11,Other,2,0,0
15539,Polk,URBANDALE-11,Uncommitted,0,0,0
15540,Polk,WASHINGTON-01,Bennet,0,0,0
15541,Polk,WASHINGTON-01,Biden,0,0,0
15542,Polk,WASHINGTON-01,Bloomberg,0,0,0
15543,Polk,WASHINGTON-01,Buttigieg,5,5,0.2798
15544,Polk,WASHINGTON-01,Delaney,0,0,0
15545,Polk,WASHINGTON-01,Gabbard,0,0,0
15546,Polk,WASHINGTON-01,Klobuchar,0,0,0
15547,Polk,WASHINGTON-01,Patrick,0,0,0
15548,Polk,WASHINGTON-01,Sanders,2,2,0
15549,Polk,WASHINGTON-01,Steyer,1,1,0
15550,Polk,WASHINGTON-01,Warren,11,0,0
15551,Polk,WASHINGTON-01,Yang,2,2,0
15552,Polk,WASHINGTON-01,Other,0,0,0
15553,Polk,WASHINGTON-01,Uncommitted,0,0,0
15554,Polk,DOUGLAS-01,Bennet,1,0,0
15555,Polk,DOUGLAS-01,Biden,7,0,0
15556,Polk,DOUGLAS-01,Bloomberg,0,0,0
15557,Polk,DOUGLAS-01,Buttigieg,21,31,0.2798
15558,Polk,DOUGLAS-01,Delaney,0,0,0
15559,Polk,DOUGLAS-01,Gabbard,0,0,0
15560,Polk,DOUGLAS-01,Klobuchar,17,17,0.2798
15561,Polk,DOUGLAS-01,Patrick,0,0,0
15562,Polk,DOUGLAS-01,Sanders,6,0,0
15563,Polk,DOUGLAS-01,Steyer,0,0,0
15564,Polk,DOUGLAS-01,Warren,18,23,0.2798
15565,Polk,DOUGLAS-01,Yang,3,0,0
15566,Polk,DOUGLAS-01,Other,0,0,0
15567,Polk,DOUGLAS-01,Uncommitted,0,0,0
15568,Polk,DES MOINES-15,Bennet,3,0,0
15569,Polk,DES MOINES-15,Biden,59,0,0
15570,Polk,DES MOINES-15,Bloomberg,0,0,0
15571,Polk,DES MOINES-15,Buttigieg,130,151,1.1192
15572,Polk,DES MOINES-15,Delaney,0,0,0
15573,Polk,DES MOINES-15,Gabbard,0,0,0
15574,Polk,DES MOINES-15,Klobuchar,73,97,0.8394
15575,Polk,DES MOINES-15,Patrick,0,0,0
15576,Polk,DES MOINES-15,Sanders,124,140,1.1192
15577,Polk,DES MOINES-15,Steyer,6,0,0
15578,Polk,DES MOINES-15,Warren,157,180,1.3990
15579,Polk,DES MOINES-15,Yang,54,0,0
15580,Polk,DES MOINES-15,Other,0,0,0
15581,Polk,DES MOINES-15,Uncommitted,4,0,0
15582,Polk,DES MOINES-80,Bennet,0,0,0
15583,Polk,DES MOINES-80,Biden,0,48,0.5596
15584,Polk,DES MOINES-80,Bloomberg,0,0,0
15585,Polk,DES MOINES-80,Buttigieg,0,66,1.1192
15586,Polk,DES MOINES-80,Delaney,0,0,0
15587,Polk,DES MOINES-80,Gabbard,0,0,0
15588,Polk,DES MOINES-80,Klobuchar,0,0,0
15589,Polk,DES MOINES-80,Patrick,0,0,0
15590,Polk,DES MOINES-80,Sanders,0,101,1.1192
15591,Polk,DES MOINES-80,Steyer,0,0,0
15592,Polk,DES MOINES-80,Warren,0,0,0
15593,Polk,DES MOINES-80,Yang,0,0,0
15594,Polk,DES MOINES-80,Other,0,0,0
15595,Polk,DES MOINES-80,Uncommitted,0,0,0
15596,Polk,DES MOINES-16,Bennet,0,0,0
15597,Polk,DES MOINES-16,Biden,62,0,0
15598,Polk,DES MOINES-16,Bloomberg,0,0,0
15599,Polk,DES MOINES-16,Buttigieg,107,119,1.1192
15600,Polk,DES MOINES-16,Delaney,0,0,0
15601,Polk,DES MOINES-16,Gabbard,2,0,0
15602,Polk,DES MOINES-16,Klobuchar,88,123,1.1192
15603,Polk,DES MOINES-16,Patrick,0,0,0
15604,Polk,DES MOINES-16,Sanders,136,151,1.1192
15605,Polk,DES MOINES-16,Steyer,0,0,0
15606,Polk,DES MOINES-16,Warren,97,108,0.8394
15607,Polk,DES MOINES-16,Yang,23,0,0
15608,Polk,DES MOINES-16,Other,0,0,0
15609,Polk,DES MOINES-16,Uncommitted,4,0,0
15610,Polk,DES MOINES-37,Bennet,0,0,0
15611,Polk,DES MOINES-37,Biden,0,0,0
15612,Polk,DES MOINES-37,Bloomberg,0,0,0
15613,Polk,DES MOINES-37,Buttigieg,17,17,0.2798
15614,Polk,DES MOINES-37,Delaney,0,0,0
15615,Polk,DES MOINES-37,Gabbard,0,0,0
15616,Polk,DES MOINES-37,Klobuchar,0,0,0
15617,Polk,DES MOINES-37,Patrick,0,0,0
15618,Polk,DES MOINES-37,Sanders,56,60,1.1192
15619,Polk,DES MOINES-37,Steyer,3,0,0
15620,Polk,DES MOINES-37,Warren,18,25,0.5596
15621,Polk,DES MOINES-37,Yang,7,0,0
15622,Polk,DES MOINES-37,Other,0,0,0
15623,Polk,DES MOINES-37,Uncommitted,2,0,0
15624,Polk,DES MOINES-07,Bennet,0,0,0
15625,Polk,DES MOINES-07,Biden,0,0,0
15626,Polk,DES MOINES-07,Bloomberg,0,0,0
15627,Polk,DES MOINES-07,Buttigieg,47,53,0.8394
15628,Polk,DES MOINES-07,Delaney,0,0,0
15629,Polk,DES MOINES-07,Gabbard,0,0,0
15630,Polk,DES MOINES-07,Klobuchar,0,0,0
15631,Polk,DES MOINES-07,Patrick,0,0,0
15632,Polk,DES MOINES-07,Sanders,91,96,1.1192
15633,Polk,DES MOINES-07,Steyer,0,0,0
15634,Polk,DES MOINES-07,Warren,41,49,0.5596
15635,Polk,DES MOINES-07,Yang,0,0,0
15636,Polk,DES MOINES-07,Other,0,0,0
15637,Polk,DES MOINES-07,Uncommitted,0,0,0
15638,Polk,DES MOINES-69,Bennet,0,0,0
15639,Polk,DES MOINES-69,Biden,28,33,0.5596
15640,Polk,DES MOINES-69,Bloomberg,0,0,0
15641,Polk,DES MOINES-69,Buttigieg,33,50,0.5596
15642,Polk,DES MOINES-69,Delaney,0,0,0
15643,Polk,DES MOINES-69,Gabbard,0,0,0
15644,Polk,DES MOINES-69,Klobuchar,12,0,0
15645,Polk,DES MOINES-69,Patrick,0,0,0
15646,Polk,DES MOINES-69,Sanders,52,74,1.1192
15647,Polk,DES MOINES-69,Steyer,0,0,0
15648,Polk,DES MOINES-69,Warren,22,0,0
15649,Polk,DES MOINES-69,Yang,6,0,0
15650,Polk,DES MOINES-69,Other,0,0,0
15651,Polk,DES MOINES-69,Uncommitted,2,0,0
15652,Polk,DES MOINES-79,Bennet,0,0,0
15653,Polk,DES MOINES-79,Biden,11,15,0.2798
15654,Polk,DES MOINES-79,Bloomberg,0,0,0
15655,Polk,DES MOINES-79,Buttigieg,16,18,0.5596
15656,Polk,DES MOINES-79,Delaney,0,0,0
15657,Polk,DES MOINES-79,Gabbard,0,0,0
15658,Polk,DES MOINES-79,Klobuchar,5,0,0
15659,Polk,DES MOINES-79,Patrick,0,0,0
15660,Polk,DES MOINES-79,Sanders,49,51,1.1192
15661,Polk,DES MOINES-79,Steyer,4,0,0
15662,Polk,DES MOINES-79,Warren,12,16,0.2798
15663,Polk,DES MOINES-79,Yang,13,0,0
15664,Polk,DES MOINES-79,Other,0,0,0
15665,Polk,DES MOINES-79,Uncommitted,0,0,0
15666,Polk,DES MOINES-83,Bennet,0,0,0
15667,Polk,DES MOINES-83,Biden,20,23,0.5596
15668,Polk,DES MOINES-83,Bloomberg,0,0,0
15669,Polk,DES MOINES-83,Buttigieg,16,19,0.5596
15670,Polk,DES MOINES-83,Delaney,0,0,0
15671,Polk,DES MOINES-83,Gabbard,0,0,0
15672,Polk,DES MOINES-83,Klobuchar,0,0,0
15673,Polk,DES MOINES-83,Patrick,0,0,0
15674,Polk,DES MOINES-83,Sanders,36,39,1.1192
15675,Polk,DES MOINES-83,Steyer,1,0,0
15676,Polk,DES MOINES-83,Warren,11,0,0
15677,Polk,DES MOINES-83,Yang,5,0,0
15678,Polk,DES MOINES-83,Other,0,0,0
15679,Polk,DES MOINES-83,Uncommitted,0,0,0
15680,Polk,ANKENY-12,Bennet,1,0,0
15681,Polk,ANKENY-12,Biden,66,80,0.8394
15682,Polk,ANKENY-12,Bloomberg,0,0,0
15683,Polk,ANKENY-12,Buttigieg,148,194,1.6788
15684,Polk,ANKENY-12,Delaney,0,0,0
15685,Polk,ANKENY-12,Gabbard,0,0,0
15686,Polk,ANKENY-12,Klobuchar,63,0,0
15687,Polk,ANKENY-12,Patrick,0,0,0
15688,Polk,ANKENY-12,Sanders,107,120,1.1192
15689,Polk,ANKENY-12,Steyer,5,0,0
15690,Polk,ANKENY-12,Warren,91,111,1.1192
15691,Polk,ANKENY-12,Yang,37,0,0
15692,Polk,ANKENY-12,Other,0,0,0
15693,Polk,ANKENY-12,Uncommitted,1,0,0
15694,Polk,DES MOINES-28,Bennet,0,0,0
15695,Polk,DES MOINES-28,Biden,29,35,0.8394
15696,Polk,DES MOINES-28,Bloomberg,0,0,0
15697,Polk,DES MOINES-28,Buttigieg,19,22,0.2798
15698,Polk,DES MOINES-28,Delaney,0,0,0
15699,Polk,DES MOINES-28,Gabbard,0,0,0
15700,Polk,DES MOINES-28,Klobuchar,8,0,0
15701,Polk,DES MOINES-28,Patrick,0,0,0
15702,Polk,DES MOINES-28,Sanders,50,51,1.1192
15703,Polk,DES MOINES-28,Steyer,6,0,0
15704,Polk,DES MOINES-28,Warren,16,23,0.5596
15705,Polk,DES MOINES-28,Yang,5,0,0
15706,Polk,DES MOINES-28,Other,0,0,0
15707,Polk,DES MOINES-28,Uncommitted,0,0,0
15708,Polk,DES MOINES-41,Bennet,1,0,0
15709,Polk,DES MOINES-41,Biden,71,0,0
15710,Polk,DES MOINES-41,Bloomberg,0,0,0
15711,Polk,DES MOINES-41,Buttigieg,111,142,1.1192
15712,Polk,DES MOINES-41,Delaney,0,0,0
15713,Polk,DES MOINES-41,Gabbard,0,0,0
15714,Polk,DES MOINES-41,Klobuchar,104,132,0.8394
15715,Polk,DES MOINES-41,Patrick,0,0,0
15716,Polk,DES MOINES-41,Sanders,140,156,1.1192
15717,Polk,DES MOINES-41,Steyer,16,0,0
15718,Polk,DES MOINES-41,Warren,204,225,1.6788
15719,Polk,DES MOINES-41,Yang,28,0,0
15720,Polk,DES MOINES-41,Other,0,0,0
15721,Polk,DES MOINES-41,Uncommitted,2,0,0
15722,Polk,WDM-113,Bennet,0,0,0
15723,Polk,WDM-113,Biden,15,0,0
15724,Polk,WDM-113,Bloomberg,1,0,0
15725,Polk,WDM-113,Buttigieg,56,59,0.5596
15726,Polk,WDM-113,Delaney,0,0,0
15727,Polk,WDM-113,Gabbard,1,0,0
15728,Polk,WDM-113,Klobuchar,10,0,0
15729,Polk,WDM-113,Patrick,0,0,0
15730,Polk,WDM-113,Sanders,89,94,1.1192
15731,Polk,WDM-113,Steyer,1,0,0
15732,Polk,WDM-113,Warren,38,51,0.5596
15733,Polk,WDM-113,Yang,9,0,0
15734,Polk,WDM-113,Other,0,0,0
15735,Polk,WDM-113,Uncommitted,0,17,0
15736,Polk,ANKENY-01,Bennet,1,0,0
15737,Polk,ANKENY-01,Biden,69,86,1.1192
15738,Polk,ANKENY-01,Bloomberg,1,0,0
15739,Polk,ANKENY-01,Buttigieg,117,150,1.6788
15740,Polk,ANKENY-01,Delaney,0,0,0
15741,Polk,ANKENY-01,Gabbard,3,3,0
15742,Polk,ANKENY-01,Klobuchar,46,0,0
15743,Polk,ANKENY-01,Patrick,0,0,0
15744,Polk,ANKENY-01,Sanders,93,105,1.1192
15745,Polk,ANKENY-01,Steyer,0,0,0
15746,Polk,ANKENY-01,Warren,94,106,1.3990
15747,Polk,ANKENY-01,Yang,32,0,0
15748,Polk,ANKENY-01,Other,0,0,0
15749,Polk,ANKENY-01,Uncommitted,3,0,0
15750,Polk,DES MOINES-76,Bennet,0,0,0
15751,Polk,DES MOINES-76,Biden,18,18,0.2798
15752,Polk,DES MOINES-76,Bloomberg,0,0,0
15753,Polk,DES MOINES-76,Buttigieg,19,20,0.2798
15754,Polk,DES MOINES-76,Delaney,0,0,0
15755,Polk,DES MOINES-76,Gabbard,0,0,0
15756,Polk,DES MOINES-76,Klobuchar,4,0,0
15757,Polk,DES MOINES-76,Patrick,0,0,0
15758,Polk,DES MOINES-76,Sanders,47,50,1.1192
15759,Polk,DES MOINES-76,Steyer,6,0,0
15760,Polk,DES MOINES-76,Warren,10,16,0.2798
15761,Polk,DES MOINES-76,Yang,1,0,0
15762,Polk,DES MOINES-76,Other,0,0,0
15763,Polk,DES MOINES-76,Uncommitted,2,0,0
15764,Polk,DES MOINES-59,Bennet,0,0,0
15765,Polk,DES MOINES-59,Biden,44,0,0
15766,Polk,DES MOINES-59,Bloomberg,5,0,0
15767,Polk,DES MOINES-59,Buttigieg,107,164,1.1192
15768,Polk,DES MOINES-59,Delaney,0,0,0
15769,Polk,DES MOINES-59,Gabbard,2,0,0
15770,Polk,DES MOINES-59,Klobuchar,54,0,0
15771,Polk,DES MOINES-59,Patrick,0,0,0
15772,Polk,DES MOINES-59,Sanders,143,159,1.1192
15773,Polk,DES MOINES-59,Steyer,1,0,0
15774,Polk,DES MOINES-59,Warren,119,153,0.8394
15775,Polk,DES MOINES-59,Yang,38,0,0
15776,Polk,DES MOINES-59,Other,1,0,0
15777,Polk,DES MOINES-59,Uncommitted,2,0,0
15778,Polk,DES MOINES-20,Bennet,0,0,0
15779,Polk,DES MOINES-20,Biden,29,32,0.5596
15780,Polk,DES MOINES-20,Bloomberg,0,0,0
15781,Polk,DES MOINES-20,Buttigieg,15,0,0
15782,Polk,DES MOINES-20,Delaney,0,0,0
15783,Polk,DES MOINES-20,Gabbard,0,0,0
15784,Polk,DES MOINES-20,Klobuchar,0,0,0
15785,Polk,DES MOINES-20,Patrick,0,0,0
15786,Polk,DES MOINES-20,Sanders,95,99,1.1192
15787,Polk,DES MOINES-20,Steyer,0,0,0
15788,Polk,DES MOINES-20,Warren,33,39,0.5596
15789,Polk,DES MOINES-20,Yang,1,0,0
15790,Polk,DES MOINES-20,Other,0,0,0
15791,Polk,DES MOINES-20,Uncommitted,6,0,0
15792,Polk,DES MOINES-73,Bennet,0,0,0
15793,Polk,DES MOINES-73,Biden,31,0,0
15794,Polk,DES MOINES-73,Bloomberg,0,0,0
15795,Polk,DES MOINES-73,Buttigieg,66,66,0.8394
15796,Polk,DES MOINES-73,Delaney,0,0,0
15797,Polk,DES MOINES-73,Gabbard,0,0,0
15798,Polk,DES MOINES-73,Klobuchar,23,0,0
15799,Polk,DES MOINES-73,Patrick,0,0,0
15800,Polk,DES MOINES-73,Sanders,92,92,1.1192
15801,Polk,DES MOINES-73,Steyer,5,0,0
15802,Polk,DES MOINES-73,Warren,34,45,0.5596
15803,Polk,DES MOINES-73,Yang,10,0,0
15804,Polk,DES MOINES-73,Other,0,0,0
15805,Polk,DES MOINES-73,Uncommitted,5,0,0
15806,Polk,ANKENY-09,Bennet,0,0,0
15807,Polk,ANKENY-09,Biden,24,0,0
15808,Polk,ANKENY-09,Bloomberg,0,0,0
15809,Polk,ANKENY-09,Buttigieg,63,75,0.8394
15810,Polk,ANKENY-09,Delaney,0,0,0
15811,Polk,ANKENY-09,Gabbard,0,0,0
15812,Polk,ANKENY-09,Klobuchar,43,51,0.5596
15813,Polk,ANKENY-09,Patrick,0,0,0
15814,Polk,ANKENY-09,Sanders,77,80,0.8394
15815,Polk,ANKENY-09,Steyer,1,0,0
15816,Polk,ANKENY-09,Warren,57,71,0.5596
15817,Polk,ANKENY-09,Yang,16,0,0
15818,Polk,ANKENY-09,Other,0,0,0
15819,Polk,ANKENY-09,Uncommitted,2,0,0
15820,Polk,DES MOINES-06,Bennet,0,0,0
15821,Polk,DES MOINES-06,Biden,2,0,0
15822,Polk,DES MOINES-06,Bloomberg,0,0,0
15823,Polk,DES MOINES-06,Buttigieg,17,20,0.2798
15824,Polk,DES MOINES-06,Delaney,0,0,0
15825,Polk,DES MOINES-06,Gabbard,0,0,0
15826,Polk,DES MOINES-06,Klobuchar,6,0,0
15827,Polk,DES MOINES-06,Patrick,0,0,0
15828,Polk,DES MOINES-06,Sanders,35,43,0.8394
15829,Polk,DES MOINES-06,Steyer,9,0,0
15830,Polk,DES MOINES-06,Warren,15,19,0.2798
15831,Polk,DES MOINES-06,Yang,8,0,0
15832,Polk,DES MOINES-06,Other,0,0,0
15833,Polk,DES MOINES-06,Uncommitted,0,0,0
15834,Polk,DES MOINES-03,Bennet,0,0,0
15835,Polk,DES MOINES-03,Biden,31,32,0.5596
15836,Polk,DES MOINES-03,Bloomberg,0,0,0
15837,Polk,DES MOINES-03,Buttigieg,40,40,0.5596
15838,Polk,DES MOINES-03,Delaney,0,0,0
15839,Polk,DES MOINES-03,Gabbard,0,0,0
15840,Polk,DES MOINES-03,Klobuchar,0,0,0
15841,Polk,DES MOINES-03,Patrick,0,0,0
15842,Polk,DES MOINES-03,Sanders,49,51,0.8394
15843,Polk,DES MOINES-03,Steyer,0,0,0
15844,Polk,DES MOINES-03,Warren,27,29,0.5596
15845,Polk,DES MOINES-03,Yang,5,0,0
15846,Polk,DES MOINES-03,Other,0,0,0
15847,Polk,DES MOINES-03,Uncommitted,0,0,0
15848,Polk,DES MOINES-22,Bennet,0,0,0
15849,Polk,DES MOINES-22,Biden,20,24,0.2798
15850,Polk,DES MOINES-22,Bloomberg,0,0,0
15851,Polk,DES MOINES-22,Buttigieg,24,31,0.5596
15852,Polk,DES MOINES-22,Delaney,0,0,0
15853,Polk,DES MOINES-22,Gabbard,0,0,0
15854,Polk,DES MOINES-22,Klobuchar,14,0,0
15855,Polk,DES MOINES-22,Patrick,0,0,0
15856,Polk,DES MOINES-22,Sanders,48,54,0.8394
15857,Polk,DES MOINES-22,Steyer,0,0,0
15858,Polk,DES MOINES-22,Warren,28,32,0.5596
15859,Polk,DES MOINES-22,Yang,14,0,0
15860,Polk,DES MOINES-22,Other,0,0,0
15861,Polk,DES MOINES-22,Uncommitted,0,0,0
15862,Polk,DES MOINES-68,Bennet,0,0,0
15863,Polk,DES MOINES-68,Biden,11,0,0
15864,Polk,DES MOINES-68,Bloomberg,0,0,0
15865,Polk,DES MOINES-68,Buttigieg,20,22,0.2798
15866,Polk,DES MOINES-68,Delaney,0,0,0
15867,Polk,DES MOINES-68,Gabbard,0,0,0
15868,Polk,DES MOINES-68,Klobuchar,2,0,0
15869,Polk,DES MOINES-68,Patrick,0,0,0
15870,Polk,DES MOINES-68,Sanders,41,45,0.8394
15871,Polk,DES MOINES-68,Steyer,1,0,0
15872,Polk,DES MOINES-68,Warren,15,18,0.2798
15873,Polk,DES MOINES-68,Yang,3,0,0
15874,Polk,DES MOINES-68,Other,0,0,0
15875,Polk,DES MOINES-68,Uncommitted,0,0,0
15876,Polk,DES MOINES-26,Bennet,0,0,0
15877,Polk,DES MOINES-26,Biden,27,27,0.5596
15878,Polk,DES MOINES-26,Bloomberg,0,0,0
15879,Polk,DES MOINES-26,Buttigieg,25,25,0.2798
15880,Polk,DES MOINES-26,Delaney,0,0,0
15881,Polk,DES MOINES-26,Gabbard,0,0,0
15882,Polk,DES MOINES-26,Klobuchar,2,0,0
15883,Polk,DES MOINES-26,Patrick,0,0,0
15884,Polk,DES MOINES-26,Sanders,52,57,0.8394
15885,Polk,DES MOINES-26,Steyer,0,0,0
15886,Polk,DES MOINES-26,Warren,24,26,0.5596
15887,Polk,DES MOINES-26,Yang,3,0,0
15888,Polk,DES MOINES-26,Other,0,0,0
15889,Polk,DES MOINES-26,Uncommitted,2,0,0
15890,Polk,DES MOINES-40,Bennet,1,0,0
15891,Polk,DES MOINES-40,Biden,21,0,0
15892,Polk,DES MOINES-40,Bloomberg,0,0,0
15893,Polk,DES MOINES-40,Buttigieg,46,66,0.2798
15894,Polk,DES MOINES-40,Delaney,0,0,0
15895,Polk,DES MOINES-40,Gabbard,0,0,0
15896,Polk,DES MOINES-40,Klobuchar,24,0,0
15897,Polk,DES MOINES-40,Patrick,0,0,0
15898,Polk,DES MOINES-40,Sanders,110,118,0.8394
15899,Polk,DES MOINES-40,Steyer,6,0,0
15900,Polk,DES MOINES-40,Warren,96,112,0.8394
15901,Polk,DES MOINES-40,Yang,23,0,0
15902,Polk,DES MOINES-40,Other,0,0,0
15903,Polk,DES MOINES-40,Uncommitted,0,31,0
15904,Polk,WDM-118,Bennet,1,0,0
15905,Polk,WDM-118,Biden,26,37,0.5596
15906,Polk,WDM-118,Bloomberg,0,0,0
15907,Polk,WDM-118,Buttigieg,36,50,0.5596
15908,Polk,WDM-118,Delaney,0,0,0
15909,Polk,WDM-118,Gabbard,3,0,0
15910,Polk,WDM-118,Klobuchar,16,0,0
15911,Polk,WDM-118,Patrick,0,0,0
15912,Polk,WDM-118,Sanders,63,66,0.8394
15913,Polk,WDM-118,Steyer,3,0,0
15914,Polk,WDM-118,Warren,42,53,0.5596
15915,Polk,WDM-118,Yang,20,0,0
15916,Polk,WDM-118,Other,0,0,0
15917,Polk,WDM-118,Uncommitted,0,0,0
15918,Polk,URBANDALE-09,Bennet,2,0,0
15919,Polk,URBANDALE-09,Biden,48,58,0.5596
15920,Polk,URBANDALE-09,Bloomberg,0,0,0
15921,Polk,URBANDALE-09,Buttigieg,60,84,0.8394
15922,Polk,URBANDALE-09,Delaney,0,0,0
15923,Polk,URBANDALE-09,Gabbard,1,0,0
15924,Polk,URBANDALE-09,Klobuchar,35,0,0
15925,Polk,URBANDALE-09,Patrick,0,0,0
15926,Polk,URBANDALE-09,Sanders,81,84,0.8394
15927,Polk,URBANDALE-09,Steyer,12,0,0
15928,Polk,URBANDALE-09,Warren,65,79,0.8394
15929,Polk,URBANDALE-09,Yang,3,0,0
15930,Polk,URBANDALE-09,Other,4,7,0
15931,Polk,URBANDALE-09,Uncommitted,1,0,0
15932,Polk,ALTOONA-02,Bennet,0,0,0
15933,Polk,ALTOONA-02,Biden,32,32,0.2798
15934,Polk,ALTOONA-02,Bloomberg,0,0,0
15935,Polk,ALTOONA-02,Buttigieg,39,42,0.5596
15936,Polk,ALTOONA-02,Delaney,0,0,0
15937,Polk,ALTOONA-02,Gabbard,0,0,0
15938,Polk,ALTOONA-02,Klobuchar,29,31,0.2798
15939,Polk,ALTOONA-02,Patrick,0,0,0
15940,Polk,ALTOONA-02,Sanders,59,61,0.8394
15941,Polk,ALTOONA-02,Steyer,0,0,0
15942,Polk,ALTOONA-02,Warren,34,35,0.5596
15943,Polk,ALTOONA-02,Yang,7,0,0
15944,Polk,ALTOONA-02,Other,0,0,0
15945,Polk,ALTOONA-02,Uncommitted,0,0,0
15946,Polk,DES MOINES-50,Bennet,0,0,0
15947,Polk,DES MOINES-50,Biden,30,30,0.5596
15948,Polk,DES MOINES-50,Bloomberg,0,0,0
15949,Polk,DES MOINES-50,Buttigieg,31,31,0.5596
15950,Polk,DES MOINES-50,Delaney,0,0,0
15951,Polk,DES MOINES-50,Gabbard,0,0,0
15952,Polk,DES MOINES-50,Klobuchar,1,0,0
15953,Polk,DES MOINES-50,Patrick,0,0,0
15954,Polk,DES MOINES-50,Sanders,49,51,0.8394
15955,Polk,DES MOINES-50,Steyer,0,0,0
15956,Polk,DES MOINES-50,Warren,25,26,0.2798
15957,Polk,DES MOINES-50,Yang,2,1,0
15958,Polk,DES MOINES-50,Other,0,0,0
15959,Polk,DES MOINES-50,Uncommitted,1,0,0
15960,Polk,DES MOINES-66,Bennet,0,0,0
15961,Polk,DES MOINES-66,Biden,57,68,0.5596
15962,Polk,DES MOINES-66,Bloomberg,0,0,0
15963,Polk,DES MOINES-66,Buttigieg,97,117,1.1192
15964,Polk,DES MOINES-66,Delaney,0,0,0
15965,Polk,DES MOINES-66,Gabbard,0,0,0
15966,Polk,DES MOINES-66,Klobuchar,39,0,0
15967,Polk,DES MOINES-66,Patrick,0,0,0
15968,Polk,DES MOINES-66,Sanders,92,103,0.8394
15969,Polk,DES MOINES-66,Steyer,13,0,0
15970,Polk,DES MOINES-66,Warren,67,81,0.8394
15971,Polk,DES MOINES-66,Yang,11,0,0
15972,Polk,DES MOINES-66,Other,0,0,0
15973,Polk,DES MOINES-66,Uncommitted,0,0,0
15974,Polk,DES MOINES-77,Bennet,0,0,0
